rank,segment_id,country,road_class,SpeedLimit,F85thPercentileSpeed,expected_speed,speed_residual
3464,23272,Thailand,primary,80.0,85.0,71.84096395445309,13.159036045546912
3465,52584,Thailand,secondary,90.0,91.5,78.34304849786909,13.156951502130909
3466,15948,Thailand,primary,80.0,98.0,84.84502407380842,13.154975926191582
3467,44815,Thailand,secondary,90.0,73.0,59.846866870242,13.153133129757997
3468,51425,Thailand,secondary,30.0,94.0,80.8481463892404,13.151853610759602
3469,44401,Thailand,secondary,90.0,95.25,82.10003340258814,13.149966597411861
3470,36530,Thailand,primary,80.0,93.0,79.85133715881662,13.14866284118338
3471,45798,Thailand,secondary,90.0,85.0,71.85497371052227,13.145026289477727
3472,49898,Thailand,secondary,90.0,91.5,78.35612784199961,13.143872158000391
3473,52956,Thailand,secondary,80.0,77.0,63.85918938080818,13.140810619191818
3474,7420,Thailand,trunk,90.0,99.0,85.86706941535184,13.132930584648165
3475,45831,Thailand,secondary,90.0,82.5,69.36830147547818,13.131698524521823
3476,PR/3965,India,primary,40.0,54.5,41.372236428954054,13.127763571045946
3477,3631,Thailand,trunk,90.0,117.0,103.87786075492932,13.122139245070684
3478,12304,Thailand,trunk,80.0,105.0,91.87878054509149,13.121219454908513
3479,20698,Thailand,primary,80.0,83.0,69.87922036542255,13.120779634577445
3480,33975,Thailand,trunk,90.0,99.0,85.88581505727102,13.114184942728983
3481,53504,Thailand,secondary,90.0,92.0,78.88610007001053,13.113899929989472
3482,55639,Thailand,primary,90.0,106.0,92.89112397273884,13.10887602726116
3483,33972,Thailand,trunk,90.0,115.25,102.14157551187165,13.10842448812835
3484,41775,Thailand,secondary,90.0,75.0,61.89214131064188,13.107858689358117
3485,53556,Thailand,secondary,87.0,94.25,81.14222224029913,13.107777759700866
3486,47009,Thailand,secondary,60.0,94.0,80.89689688861337,13.10310311138663
3487,11751,Thailand,trunk,80.0,96.0,82.89804131307898,13.101958686921023
3488,12427,Thailand,trunk,30.0,100.0,86.89838300365045,13.101616996349549
3489,33981,Thailand,trunk,90.0,106.0,92.89985369756083,13.100146302439171
3490,39722,Thailand,secondary,90.0,90.0,76.90601677909261,13.09398322090739
3491,33978,Thailand,trunk,90.0,113.0,99.91118143166915,13.08881856833085
3492,40902,Thailand,secondary,83.0,97.16666667,84.0797643480553,13.086902321944692
3493,50073,Thailand,secondary,90.0,99.0,85.91498915104111,13.085010848958888
3494,24868,Thailand,primary,80.0,87.0,73.91671706354474,13.083282936455262
3495,33828,Thailand,primary,90.0,98.75,85.67337251198742,13.076627488012576
3496,20329,Thailand,primary,90.0,107.0,93.94088719461821,13.059112805381787
3497,16865,Thailand,trunk,90.0,108.0,94.94260960292273,13.05739039707727
3498,SE/9556,India,secondary,45.0,58.166666666666664,45.11140366234121,13.055263004325454
3499,26909,Thailand,primary,90.0,102.0,88.9511296306833,13.048870369316703
3500,50637,Thailand,secondary,90.0,86.0,72.95461471421092,13.04538528578908
3501,52341,Thailand,secondary,90.0,90.0,76.95601777253992,13.043982227460077
3502,16090,Thailand,trunk,90.0,102.75,89.70671186066562,13.04328813933438
3503,36658,Thailand,primary,90.0,96.5,83.45994351787515,13.040056482124854
3504,39635,Thailand,secondary,80.0,74.0,60.96245313842023,13.03754686157977
3505,37002,Thailand,secondary,60.0,85.0,71.96696211531362,13.03303788468638
3506,SE/5663,India,secondary,55.0,63.0,49.970382469369554,13.029617530630446
3507,594,Thailand,trunk,85.0,101.0,87.97213371892363,13.02786628107637
3508,37,Thailand,motorway,120.0,108.0,94.97336708643935,13.026632913560647
3509,41634,Thailand,secondary,80.0,81.0,67.97446220989796,13.025537790102035
3510,41635,Thailand,secondary,90.0,81.0,67.97446220989796,13.025537790102035
3511,53068,Thailand,secondary,90.0,85.5,72.47909978057592,13.020900219424078
3512,17013,Thailand,secondary,90.0,98.0,84.97990919440666,13.020090805593341
3513,10986,Thailand,trunk,90.0,103.0,89.98407193374905,13.01592806625095
3514,34766,Thailand,secondary,80.0,78.0,64.98863534956217,13.011364650437827
3515,TR/13498,India,trunk,55.0,83.5,70.48961190977626,13.010388090223742
3516,54619,Thailand,secondary,90.0,78.0,64.9967411479057,13.003258852094305
3517,PR/3575,India,primary,80.0,66.0,52.99975806491929,13.000241935080709
3518,36275,Thailand,primary,90.0,106.0,93.00289116652952,12.997108833470477
3519,TR/12599,India,trunk,60.0,93.16666666666667,80.17148855532255,12.995178111344117
3520,52647,Thailand,secondary,90.0,92.0,79.00502343943369,12.994976560566315
3521,36902,Thailand,secondary,80.0,91.0,78.00747082037968,12.99252917962032
3522,54575,Thailand,secondary,90.0,96.91666666,83.93032215215358,12.986344507846425
3523,33993,Thailand,trunk,90.0,114.5,101.51461228762139,12.98538771237861
3524,33830,Thailand,primary,90.0,89.0,76.0157500227464,12.984249977253597
3525,174,Thailand,motorway,80.0,95.5,82.51845599191242,12.981544008087582
3526,40285,Thailand,secondary,90.0,82.5,69.51864926882212,12.981350731177884
3527,17443,Thailand,trunk,80.0,103.0,90.02268515663232,12.97731484336768
3528,36393,Thailand,trunk,80.0,103.0,90.02268515663232,12.97731484336768
3529,39829,Thailand,secondary,90.0,90.5,77.52365159980515,12.976348400194851
3530,18300,Thailand,primary,80.0,91.0,78.02448857485328,12.97551142514672
3531,53597,Thailand,secondary,80.0,83.5,70.5333888515497,12.966611148450298
3532,40706,Thailand,secondary,90.0,74.0,61.038859733201264,12.961140266798736
3533,27117,Thailand,primary,90.0,95.0,82.0437239523261,12.956276047673896
3534,17103,Thailand,trunk,90.0,115.0,102.04613137607262,12.953868623927377
3535,36887,Thailand,secondary,80.0,80.33333333,67.37988934952588,12.95344398047412
3536,36175,Thailand,trunk,90.0,102.0,89.04863241639475,12.951367583605247
3537,45912,Thailand,secondary,80.0,76.0,63.05192882445165,12.94807117554835
3538,TR/12341,India,trunk,55.0,91.76470588235294,78.81917195128847,12.945533931064475
3539,PR/3447,India,primary,55.0,66.75,53.80758470299429,12.94241529700571
3540,47902,Thailand,secondary,80.0,74.0,61.05888767162049,12.94111232837951
3541,34840,Thailand,trunk,80.0,102.0,89.06037110995943,12.939628890040566
3542,55747,Thailand,secondary,90.0,94.0,81.06224087155644,12.93775912844356
3543,35619,Thailand,secondary,90.0,96.0,83.0653272546838,12.934672745316206
3544,34805,Thailand,secondary,90.0,79.5,66.56609516188523,12.93390483811477
3545,9004,Thailand,trunk,90.0,103.0,90.06730916687886,12.932690833121143
3546,TR/13466,India,trunk,40.0,65.0,52.067869435023205,12.932130564976795
3547,40442,Thailand,secondary,90.0,95.0,82.06840278694983,12.931597213050168
3548,4802,Thailand,trunk,90.0,106.0,93.07180343821516,12.928196561784844
3549,TR/12914,India,trunk,60.0,89.55555555555556,76.62939786441027,12.926157691145292
3550,53673,Thailand,secondary,80.0,75.0,62.075529089101686,12.924470910898314
3551,43368,Thailand,secondary,90.0,93.5,80.57710236331138,12.922897636688617
3552,21454,Thailand,primary,80.0,96.0,83.07770929312684,12.922290706873156
3553,53026,Thailand,secondary,90.0,90.5,77.58350287078106,12.91649712921894
3554,34295,Thailand,primary,80.0,94.0,81.08550472187278,12.91449527812722
3555,40621,Thailand,secondary,50.0,78.0,65.09057419421684,12.909425805783158
3556,33926,Thailand,trunk,90.0,104.0,91.09553365737281,12.904466342627188
3557,34272,Thailand,primary,90.0,103.0,90.10302010989807,12.896979890101932
3558,19616,Thailand,primary,80.0,101.0,88.10442423527489,12.895575764725109
3559,21086,Thailand,primary,90.0,100.0,87.10472286548479,12.895277134515212
3560,36632,Thailand,primary,90.0,104.0,91.10863216932871,12.891367830671285
3561,SE/10757,India,secondary,55.0,66.0,53.116461517987005,12.883538482012995
3562,19112,Thailand,primary,90.0,87.0,74.12654509803757,12.873454901962432
3563,TR/11936,India,trunk,80.0,89.5,76.62764507235576,12.872354927644238
3564,35755,Thailand,trunk,90.0,115.0,102.12854718558776,12.871452814412237
3565,TR/10889,India,trunk,30.0,78.66666666666667,65.80245894952812,12.864207717138555
3566,30945,Thailand,primary,80.0,106.0,93.13595137319444,12.864048626805555
3567,40595,Thailand,secondary,90.0,75.0,62.13713551876269,12.86286448123731
3568,44851,Thailand,secondary,80.0,95.0,82.13813141724853,12.86186858275147
3569,TR/11918,India,trunk,55.0,91.0,78.13886558108956,12.861134418910439
3570,55270,Thailand,secondary,80.0,77.0,64.14093886141754,12.859061138582462
3571,17447,Thailand,trunk,90.0,109.0,96.14193631410066,12.858063685899339
3572,52877,Thailand,secondary,90.0,91.0,78.14874027767043,12.851259722329573
3573,36756,Thailand,primary,90.0,105.0,92.14876138370255,12.85123861629745
3574,50406,Thailand,secondary,90.0,85.5,72.65193313153524,12.848066868464755
3575,43973,Thailand,secondary,90.0,86.0,73.15682472546227,12.843175274537728
3576,35802,Thailand,trunk,90.0,103.33333333,90.49604921390359,12.837284116096413
3577,TR/12865,India,trunk,80.0,85.0,72.16705556388648,12.832944436113522
3578,17503,Thailand,trunk,90.0,110.5,97.66948049716028,12.83051950283972
3579,29434,Thailand,primary,90.0,91.0,78.17085832606837,12.82914167393163
3580,36150,Thailand,trunk,90.0,103.0,90.17442899113708,12.825571008862923
3581,21287,Thailand,primary,90.0,91.0,78.17751844659574,12.822481553404259
3582,31263,Thailand,primary,90.0,89.0,76.1814786855521,12.818521314447906
3583,46878,Thailand,secondary,80.0,84.0,71.187632070455,12.812367929545005
3584,28374,Thailand,primary,90.0,100.0,87.20064194415669,12.799358055843314
3585,34571,Thailand,trunk,90.0,106.0,93.20096234797717,12.799037652022832
3586,48026,Thailand,secondary,80.0,83.5,70.70265251805219,12.79734748194781
3587,SE/5070,India,secondary,55.0,64.5,51.70534101601502,12.79465898398498
3588,TR/11079,India,trunk,55.0,88.33333333333333,75.54086212811265,12.792471205220679
3589,7083,Thailand,trunk,90.0,94.0,81.20760096637333,12.792399033626666
3590,26242,Thailand,primary,90.0,96.0,83.20882969005861,12.791170309941393
3591,46432,Thailand,secondary,80.0,73.0,60.20963007874217,12.790369921257827
3592,36539,Thailand,primary,60.0,96.0,83.21151929018326,12.788480709816739
3593,30439,Thailand,primary,90.0,102.0,89.216215136011,12.783784863988998
3594,47584,Thailand,secondary,90.0,77.0,64.22049600503782,12.779503994962184
3595,15913,Thailand,primary,90.0,88.0,75.22248352809686,12.77751647190314
3596,39700,Thailand,secondary,90.0,90.5,77.72427462403229,12.77572537596771
3597,34116,Thailand,trunk,90.0,104.25,91.47852195485848,12.77147804514152
3598,51809,Thailand,secondary,30.0,84.0,71.22962010236989,12.770379897630107
3599,37782,Thailand,secondary,90.0,79.0,66.2320858381095,12.767914161890502
3600,17534,Thailand,primary,90.0,102.0,89.23241384163683,12.767586158363173
3601,41709,Thailand,secondary,90.0,97.5,84.73478477949706,12.765215220502938
3602,TR/12404,India,trunk,80.0,91.16666666666667,78.40608595738551,12.760580709281157
3603,TR/11358,India,trunk,50.0,69.83333333333333,57.07366188118709,12.759671452146236
3604,42635,Thailand,secondary,90.0,72.0,59.24217209531175,12.757827904688249
3605,PR/3792,India,primary,55.0,74.16666666666667,61.41054482795591,12.756121838710762
3606,12441,Thailand,trunk,90.0,103.0,90.2448539793476,12.755146020652404
3607,7405,Thailand,trunk,90.0,114.25,101.49627042441244,12.753729575587556
3608,PR/2116,India,primary,45.0,55.5,42.75011637077377,12.749883629226233
3609,12876,Thailand,trunk,80.0,105.0,92.25131906050116,12.74868093949884
3610,28450,Thailand,primary,90.0,95.0,82.25369684630746,12.746303153692537
3611,TR/13488,India,trunk,55.0,79.0,66.25383054146192,12.746169458538077
3612,34214,Thailand,primary,90.0,89.0,76.26133842171434,12.738661578285658
3613,35313,Thailand,trunk,90.0,106.0,93.26363806346559,12.736361936534408
3614,17422,Thailand,trunk,90.0,103.0,90.26811327128041,12.731886728719587
3615,SE/9515,India,secondary,45.0,55.5,42.76860591863537,12.731394081364627
3616,42637,Thailand,secondary,90.0,72.0,59.270855299922644,12.729144700077356
3617,33971,Thailand,trunk,90.0,94.5,81.77223840633083,12.727761593669172
3618,TR/12759,India,trunk,45.0,72.5,59.784703228425194,12.715296771574806
3619,44617,Thailand,secondary,80.0,80.5,67.79333654895412,12.706663451045884
3620,38965,Thailand,secondary,90.0,95.5,82.794001060241,12.705998939758999
3621,52414,Thailand,secondary,80.0,83.5,70.79532974162386,12.70467025837614
3622,36637,Thailand,primary,90.0,109.0,96.29596599255532,12.704034007444676
3623,28017,Thailand,primary,90.0,100.0,87.29771482348764,12.702285176512362
3624,50449,Thailand,secondary,80.0,85.0,72.30154159078432,12.698458409215675
3625,TR/12231,India,trunk,55.0,89.25,76.55612104534907,12.693878954650927
3626,34560,Thailand,motorway,80.0,107.66666666,94.97336708643935,12.693299573560651
3627,52990,Thailand,secondary,87.0,93.875,81.19137715732519,12.683622842674808
3628,37977,Thailand,secondary,90.0,86.0,73.32165095904423,12.678349040955766
3629,37978,Thailand,secondary,90.0,86.0,73.32165095904423,12.678349040955766
3630,36199,Thailand,trunk,90.0,105.0,92.32184157337757,12.678158426622431
3631,54879,Thailand,secondary,90.0,94.0,81.32215398121167,12.67784601878833
3632,PR/3133,India,primary,40.0,60.44444444444444,47.7687228938638,12.67572155058064
3633,54608,Thailand,secondary,90.0,84.0,71.32964203433772,12.670357965662276
3634,50707,Thailand,secondary,80.0,84.0,71.33574509947228,12.664254900527723
3635,4970,Thailand,trunk,90.0,100.0,87.33626047142023,12.663739528579768
3636,20330,Thailand,primary,90.0,105.0,92.33862051538401,12.661379484615992
3637,48517,Thailand,secondary,90.0,91.0,78.33948689035412,12.660513109645876
3638,TR/11659,India,trunk,55.0,86.25,73.59144514593831,12.658554854061691
3639,31203,Thailand,primary,90.0,99.0,86.34239720134865,12.657602798651354
3640,TR/12225,India,trunk,55.0,92.5,79.84341272558277,12.656587274417234
3641,41515,Thailand,secondary,80.0,86.0,73.34345536494764,12.656544635052356
3642,48566,Thailand,secondary,90.0,88.375,75.72412585679092,12.65087414320908
3643,19797,Thailand,primary,90.0,91.0,78.36087939936353,12.639120600636474
3644,TR/12917,India,trunk,80.0,86.0,73.3636863723807,12.636313627619302
3645,TR/11463,India,trunk,60.0,89.33333333333333,76.70457803794291,12.62875529539042
3646,26046,Thailand,primary,80.0,88.0,75.37568144135632,12.62431855864368
3647,44635,Thailand,secondary,30.0,86.0,73.38146555123274,12.618534448767264
3648,51721,Thailand,secondary,90.0,83.0,70.38195978902073,12.618040210979274
3649,54488,Thailand,secondary,86.0,89.66666667,77.04898503908692,12.617681630913083
3650,27575,Thailand,primary,80.0,106.0,93.38613195290873,12.613868047091273
3651,7177,Thailand,trunk,90.0,109.0,96.38887231436493,12.611127685635068
3652,40596,Thailand,secondary,80.0,78.0,65.392975759086,12.607024240914
3653,54232,Thailand,secondary,90.0,96.0,83.3986329085635,12.6013670914365
3654,49117,Thailand,secondary,90.0,91.0,78.39950636102307,12.600493638976928
3655,34835,Thailand,trunk,80.0,103.0,90.40024255219578,12.599757447804222
3656,54625,Thailand,secondary,90.0,96.33333333,83.73876219641006,12.594571133589938
3657,40619,Thailand,secondary,80.0,78.0,65.40717601506034,12.592823984939656
3658,16079,Thailand,trunk,80.0,114.66666667,102.07514952009937,12.591517149900625
3659,29389,Thailand,primary,80.0,90.0,77.41018472622267,12.589815273777333
3660,SE/5612,India,secondary,55.0,66.5,53.91471480824878,12.585285191751218
3661,33698,Thailand,primary,90.0,91.0,78.41834238508885,12.581657614911151
3662,41243,Thailand,secondary,80.0,89.5,76.92764173858168,12.572358261418316
3663,TR/11896,India,trunk,55.0,72.0,59.43046048225473,12.56953951774527
3664,33984,Thailand,trunk,90.0,110.0,97.43080980971465,12.569190190285354
3665,27476,Thailand,primary,50.0,90.0,77.43510067580272,12.564899324197285
3666,34549,Thailand,trunk,90.0,106.33333333,93.77796164772587,12.555371682274128
3667,55618,Thailand,trunk,80.0,105.0,92.44665116206748,12.553348837932518
3668,35717,Thailand,trunk,60.0,110.0,97.45331962974322,12.54668037025678
3669,45536,Thailand,secondary,80.0,77.0,64.45545090292025,12.544549097079752
3670,31240,Thailand,primary,80.0,102.0,89.46065553732694,12.539344462673057
3671,40387,Thailand,secondary,80.0,82.0,69.46217550745351,12.537824492546491
3672,42994,Thailand,secondary,90.0,89.0,76.46699861035607,12.533001389643928
3673,SE/7641,India,secondary,55.0,66.0,53.47009784438936,12.529902155610642
3674,44884,Thailand,secondary,90.0,91.0,78.47269960937288,12.527300390627119
3675,49873,Thailand,secondary,90.0,90.25,77.72427462403229,12.52572537596771
3676,55273,Thailand,secondary,80.0,78.0,65.47732174412094,12.522678255879057
3677,53090,Thailand,secondary,90.0,79.5,66.97935755742199,12.520642442578009
3678,31196,Thailand,primary,90.0,99.0,86.48030231478559,12.51969768521441
3679,53169,Thailand,secondary,80.0,87.5,74.98265986428807,12.517340135711933
3680,46533,Thailand,secondary,90.0,90.5,77.98549554842263,12.514504451577366
3681,20808,Thailand,primary,80.0,87.0,74.48587647833794,12.514123521662057
3682,41516,Thailand,secondary,80.0,86.0,73.4869365477412,12.513063452258805
3683,12392,Thailand,trunk,80.0,104.0,91.49087631968365,12.50912368031635
3684,30841,Thailand,primary,80.0,89.0,76.49232978761418,12.507670212385818
3685,TR/13457,India,trunk,40.0,87.8,75.29370496742348,12.506295032576517
3686,55304,Thailand,secondary,90.0,89.6,77.09598361681645,12.50401638318354
3687,50816,Thailand,secondary,90.0,86.0,73.49919469990104,12.50080530009896
3688,27406,Thailand,primary,80.0,88.0,75.49930223741667,12.500697762583329
3689,45797,Thailand,secondary,80.0,81.5,69.00139575710949,12.498604242890508
3690,26906,Thailand,primary,80.0,91.0,78.50488927633904,12.495110723660957
3691,PR/815,India,primary,55.0,66.84615384615384,54.35765381189801,12.488500034255829
3692,17507,Thailand,trunk,90.0,111.0,98.51224029194445,12.487759708055549
3693,22158,Thailand,primary,87.0,103.75,91.27319292514781,12.47680707485219
3694,45709,Thailand,secondary,90.0,91.0,78.53047738715065,12.469522612849346
3695,46162,Thailand,secondary,90.0,76.0,63.53126372482343,12.468736275176568
3696,17436,Thailand,trunk,80.0,100.0,87.53314747302628,12.466852526973724
3697,23615,Thailand,primary,90.0,90.0,77.5363891051824,12.463610894817606
